# KPS9566.TXT
0x93B4	0xC96A	# 쥪
0x93B5	0xC96B	# 쥫
0x93B6	0xC952	# 쥒
0x93B7	0xC964	# 쥤
0x93B8	0xC9A5	# 즥
0x93B9	0xC9A7	# 즧
0x93BA	0xC9A8	# 즨
0x93BB	0xC9A9	# 즩
0x93BC	0xC9AA	# 즪
0x93BD	0xC9AB	# 즫
0x93BE	0xC9AC	# 즬
0x93BF	0xC9AD	# 즭
0x93C0	0xC9AE	# 즮
0x93C1	0xC9AF	# 즯
0x93C2	0xC9B0	# 즰
0x93C3	0xC9B1	# 즱
0x93C4	0xC9B2	# 즲
0x93C5	0xC9B3	# 즳
0x93C6	0xC9B4	# 즴
0x93C7	0xC9B5	# 즵
0x93C8	0xC9B6	# 즶
0x93C9	0xC9B7	# 즷
0x93CA	0xC9B9	# 즹
0x93CB	0xC9BA	# 즺
0x93CC	0xC9BB	# 즻
0x93CD	0xC9BC	# 즼
0x93CE	0xC9BD	# 즽
0x93CF	0xC9BE	# 즾
0x93D0	0xC9BF	# 즿
0x93D1	0xC9A6	# 즦
0x93D2	0xC9B8	# 즸
0x93D3	0xC88F	# 좏
0x93D4	0xC891	# 좑
0x93D5	0xC892	# 좒
0x93D6	0xC893	# 좓
0x93D7	0xC895	# 좕
0x93D8	0xC896	# 좖
0x93D9	0xC897	# 좗
0x93DA	0xC898	# 좘
0x93DB	0xC899	# 좙
0x93DC	0xC89A	# 좚
0x93DD	0xC89B	# 좛
0x93DE	0xC89C	# 좜
0x93DF	0xC89E	# 좞
0x93E0	0xC8A2	# 좢
0x93E1	0xC8A3	# 좣
0x93E2	0xC8A4	# 좤
0x93E3	0xC8A5	# 좥
0x93E4	0xC8A6	# 좦
0x93E5	0xC8A7	# 좧
0x93E6	0xC88E	# 좎
0x93E7	0xC8A0	# 좠
0x93E8	0xC919	# 줙
0x93E9	0xC91B	# 줛
0x93EA	0xC91C	# 줜
0x93EB	0xC91D	# 줝
0x93EC	0xC91E	# 줞
0x93ED	0xC91F	# 줟
0x93EE	0xC920	# 줠
0x93EF	0xC921	# 줡
0x93F0	0xC922	# 줢
0x93F1	0xC923	# 줣
0x93F2	0xC924	# 줤
0x93F3	0xC925	# 줥
0x93F4	0xC926	# 줦
0x93F5	0xC927	# 줧
0x93F6	0xC928	# 줨
0x93F7	0xC929	# 줩
0x93F8	0xC92A	# 줪
0x93F9	0xC92B	# 줫
0x93FA	0xC92D	# 줭
0x93FB	0xC92E	# 줮
0x93FC	0xC92F	# 줯
0x93FD	0xC930	# 줰
0x93FE	0xC931	# 줱
0x9441	0xC932	# 줲
0x9442	0xC933	# 줳
0x9443	0xC91A	# 줚
0x9444	0xC8A9	# 좩
0x9445	0xC8AB	# 좫
0x9446	0xC8AC	# 좬
0x9447	0xC8AD	# 좭
0x9448	0xC8AE	# 좮
0x9449	0xC8AF	# 좯
0x944A	0xC8B0	# 좰
0x944B	0xC8B1	# 좱
0x944C	0xC8B2	# 좲
0x944D	0xC8B3	# 좳
0x944E	0xC8B4	# 좴
0x944F	0xC8B5	# 좵
0x9450	0xC8B6	# 좶
0x9451	0xC8B7	# 좷
0x9452	0xC8B8	# 좸
0x9453	0xC8B9	# 좹
0x9454	0xC8BA	# 좺
0x9455	0xC8BB	# 좻
0x9456	0xC8BE	# 좾
0x9457	0xC8BF	# 좿
0x9458	0xC8C0	# 죀
0x9459	0xC8C1	# 죁
0x945A	0xC8C2	# 죂
0x9461	0xC8C3	# 죃
0x9462	0xC8AA	# 좪
0x9463	0xC935	# 줵
0x9464	0xC937	# 줷
0x9465	0xC939	# 줹
0x9466	0xC93A	# 줺
0x9467	0xC93B	# 줻
0x9468	0xC93D	# 줽
0x9469	0xC93E	# 줾
0x946A	0xC93F	# 줿
0x946B	0xC940	# 쥀
0x946C	0xC941	# 쥁
0x946D	0xC942	# 쥂
0x946E	0xC943	# 쥃
0x946F	0xC946	# 쥆
0x9470	0xC947	# 쥇
0x9471	0xC949	# 쥉
0x9472	0xC94A	# 쥊
0x9473	0xC94B	# 쥋
0x9474	0xC94C	# 쥌
0x9475	0xC94D	# 쥍
0x9476	0xC94E	# 쥎
0x9477	0xC94F	# 쥏
0x9478	0xC936	# 줶
0x9479	0xCC2B	# 찫
0x947A	0xCC2D	# 찭
0x9481	0xCC2F	# 찯
0x9482	0xCC31	# 찱
0x9483	0xCC32	# 찲
0x9484	0xCC33	# 찳
0x9485	0xCC34	# 찴
0x9486	0xCC35	# 찵
0x9487	0xCC36	# 찶
0x9488	0xCC37	# 찷
0x9489	0xCC3A	# 찺
0x948A	0xCC3F	# 찿
0x948B	0xCC40	# 챀
0x948C	0xCC41	# 챁
0x948D	0xCC42	# 챂
0x948E	0xCC43	# 챃
0x948F	0xCC2A	# 찪
0x9490	0xCC61	# 챡
0x9491	0xCC63	# 챣
0x9492	0xCC65	# 챥
0x9493	0xCC67	# 챧
0x9494	0xCC69	# 챩
0x9495	0xCC6A	# 챪
0x9496	0xCC6B	# 챫
0x9497	0xCC6C	# 챬
0x9498	0xCC6D	# 챭
0x9499	0xCC6E	# 챮
0x949A	0xCC6F	# 챯
0x949B	0xCC72	# 챲
0x949C	0xCC73	# 챳
0x949D	0xCC76	# 챶
0x949E	0xCC77	# 챷
0x949F	0xCC78	# 챸
0x94A0	0xCC79	# 챹
0x94A1	0xCC7A	# 챺
0x94A2	0xCC7B	# 챻
0x94A3	0xCC62	# 챢
0x94A4	0xCC74	# 챴
0x94A5	0xCC9B	# 첛
0x94A6	0xCC9D	# 첝
0x94A7	0xCC9E	# 첞
0x94A8	0xCC9F	# 첟
0x94A9	0xCCA1	# 첡
0x94AA	0xCCA2	# 첢
0x94AB	0xCCA3	# 첣
0x94AC	0xCCA4	# 첤
0x94AD	0xCCA5	# 첥
0x94AE	0xCCA6	# 첦
0x94AF	0xCCA7	# 첧
0x94B0	0xCCAA	# 첪
0x94B1	0xCCAE	# 첮
0x94B2	0xCCAF	# 첯
0x94B3	0xCCB0	# 첰
0x94B4	0xCCB1	# 첱
0x94B5	0xCCB2	# 첲
0x94B6	0xCCB3	# 첳
0x94B7	0xCC9A	# 첚
0x94B8	0xCCD3	# 쳓
0x94B9	0xCCD5	# 쳕
0x94BA	0xCCD6	# 쳖
0x94BB	0xCCD7	# 쳗
0x94BC	0xCCD9	# 쳙
0x94BD	0xCCDA	# 쳚
0x94BE	0xCCDB	# 쳛
0x94BF	0xCCDC	# 쳜
0x94C0	0xCCDD	# 쳝
0x94C1	0xCCDE	# 쳞
0x94C2	0xCCDF	# 쳟
0x94C3	0xCCE0	# 쳠
0x94C4	0xCCE1	# 쳡
0x94C5	0xCCE2	# 쳢
0x94C6	0xCCE3	# 쳣
0x94C7	0xCCE5	# 쳥
0x94C8	0xCCE6	# 쳦
0x94C9	0xCCE7	# 쳧
0x94CA	0xCCE8	# 쳨
0x94CB	0xCCE9	# 쳩
0x94CC	0xCCEA	# 쳪
0x94CD	0xCCEB	# 쳫
0x94CE	0xCCD2	# 쳒
0x94CF	0xCD0B	# 촋
0x94D0	0xCD0D	# 촍
0x94D1	0xCD0E	# 촎
0x94D2	0xCD0F	# 촏
0x94D3	0xCD11	# 촑
0x94D4	0xCD12	# 촒
0x94D5	0xCD13	# 촓
0x94D6	0xCD14	# 촔
0x94D7	0xCD15	# 촕
0x94D8	0xCD16	# 촖
0x94D9	0xCD17	# 촗
0x94DA	0xCD1A	# 촚
0x94DB	0xCD1E	# 촞
0x94DC	0xCD1F	# 촟
0x94DD	0xCD20	# 촠
0x94DE	0xCD21	# 촡
0x94DF	0xCD22	# 촢
0x94E0	0xCD23	# 촣
0x94E1	0xCD0A	# 촊
0x94E2	0xCD1C	# 촜
0x94E3	0xCD79	# 쵹
0x94E4	0xCD7B	# 쵻
0x94E5	0xCD7D	# 쵽
0x94E6	0xCD7E	# 쵾
0x94E7	0xCD7F	# 쵿
0x94E8	0xCD81	# 춁
0x94E9	0xCD82	# 춂
0x94EA	0xCD83	# 춃
0x94EB	0xCD84	# 춄
0x94EC	0xCD85	# 춅
0x94ED	0xCD86	# 춆
0x94EE	0xCD87	# 춇
0x94EF	0xCD89	# 춉
0x94F0	0xCD8A	# 춊
0x94F1	0xCD8B	# 춋
0x94F2	0xCD8D	# 춍
0x94F3	0xCD8E	# 춎
0x94F4	0xCD8F	# 춏
0x94F5	0xCD90	# 춐
0x94F6	0xCD91	# 춑
0x94F7	0xCD92	# 춒
0x94F8	0xCD93	# 춓
0x94F9	0xCD7A	# 쵺
0x94FA	0xCD8C	# 춌
0x94FB	0xCD97	# 춗
0x94FC	0xCD99	# 춙
0x94FD	0xCD9A	# 춚
0x94FE	0xCD9D	# 춝
0x9541	0xCD9E	# 춞
0x9542	0xCD9F	# 춟
0x9543	0xCDA0	# 춠
0x9544	0xCDA1	# 춡
0x9545	0xCDA2	# 춢
0x9546	0xCDA3	# 춣
0x9547	0xCDA6	# 춦
0x9548	0xCDAA	# 춪
0x9549	0xCDAB	# 춫
0x954A	0xCDAC	# 춬
0x954B	0xCDAD	# 춭
0x954C	0xCDAE	# 춮
0x954D	0xCDAF	# 춯
0x954E	0xCD96	# 춖
0x954F	0xCDA8	# 춨
0x9550	0xCE05	# 츅
0x9551	0xCE07	# 츇
0x9552	0xCE09	# 츉
0x9553	0xCE0A	# 츊
0x9554	0xCE0B	# 츋
0x9555	0xCE0D	# 츍
0x9556	0xCE0E	# 츎
0x9557	0xCE0F	# 츏
0x9558	0xCE10	# 츐
0x9559	0xCE11	# 츑
0x955A	0xCE12	# 츒
0x9561	0xCE13	# 츓
0x9562	0xCE15	# 츕
0x9563	0xCE16	# 츖
0x9564	0xCE17	# 츗
0x9565	0xCE1A	# 츚
0x9566	0xCE1B	# 츛
0x9567	0xCE1C	# 츜
0x9568	0xCE1D	# 츝
0x9569	0xCE1E	# 츞
0x956A	0xCE1F	# 츟
0x956B	0xCE06	# 츆
0x956C	0xCE18	# 츘
0x956D	0xCE23	# 츣
0x956E	0xCE25	# 츥
0x956F	0xCE26	# 츦
0x9570	0xCE27	# 츧
0x9571	0xCE29	# 츩
0x9572	0xCE2A	# 츪
0x9573	0xCE2B	# 츫
0x9574	0xCE2C	# 츬
0x9575	0xCE2D	# 츭
0x9576	0xCE2E	# 츮
0x9577	0xCE2F	# 츯
0x9578	0xCE32	# 츲
0x9579	0xCE36	# 츶
0x957A	0xCE37	# 츷
0x9581	0xCE38	# 츸
0x9582	0xCE39	# 츹
0x9583	0xCE3A	# 츺
0x9584	0xCE3B	# 츻
0x9585	0xCE22	# 츢
0x9586	0xCE34	# 츴
0x9587	0xCE5B	# 칛
0x9588	0xCE5D	# 칝
0x9589	0xCE5E	# 칞
0x958A	0xCE62	# 칢
0x958B	0xCE63	# 칣
0x958C	0xCE64	# 칤
0x958D	0xCE65	# 칥
0x958E	0xCE66	# 칦
0x958F	0xCE67	# 칧
0x9590	0xCE6A	# 칪
0x9591	0xCE6E	# 칮
0x9592	0xCE6F	# 칯
0x9593	0xCE70	# 칰
0x9594	0xCE71	# 칱
0x9595	0xCE72	# 칲
0x9596	0xCE73	# 칳
0x9597	0xCE5A	# 칚
0x9598	0xCE6C	# 칬
0x9599	0xCC47	# 챇
0x959A	0xCC49	# 챉
0x959B	0xCC4A	# 챊
0x959C	0xCC4B	# 챋
0x959D	0xCC4D	# 챍
0x959E	0xCC4E	# 챎
0x959F	0xCC4F	# 챏
0x95A0	0xCC50	# 챐
0x95A1	0xCC51	# 챑
0x95A2	0xCC52	# 챒
0x95A3	0xCC53	# 챓
0x95A4	0xCC56	# 챖
0x95A5	0xCC5A	# 챚
0x95A6	0xCC5B	# 챛
0x95A7	0xCC5C	# 챜
0x95A8	0xCC5D	# 챝
0x95A9	0xCC5E	# 챞
0x95AA	0xCC5F	# 챟
0x95AB	0xCC46	# 챆
0x95AC	0xCC7D	# 챽
0x95AD	0xCC7F	# 챿
0x95AE	0xCC80	# 첀
0x95AF	0xCC81	# 첁
0x95B0	0xCC82	# 첂
0x95B1	0xCC83	# 첃
0x95B2	0xCC84	# 첄
0x95B3	0xCC85	# 첅
0x95B4	0xCC86	# 첆
0x95B5	0xCC87	# 첇
0x95B6	0xCC88	# 첈
0x95B7	0xCC89	# 첉
0x95B8	0xCC8A	# 첊
0x95B9	0xCC8B	# 첋
0x95BA	0xCC8C	# 첌
0x95BB	0xCC8D	# 첍
0x95BC	0xCC8E	# 첎
0x95BD	0xCC8F	# 첏
0x95BE	0xCC91	# 첑
0x95BF	0xCC92	# 첒
0x95C0	0xCC93	# 첓
0x95C1	0xCC94	# 첔
0x95C2	0xCC95	# 첕
0x95C3	0xCC96	# 첖
0x95C4	0xCC97	# 첗
0x95C5	0xCC7E	# 챾
0x95C6	0xCC90	# 첐
0x95C7	0xCCB7	# 첷
0x95C8	0xCCB9	# 첹
0x95C9	0xCCBA	# 첺
0x95CA	0xCCBB	# 첻
0x95CB	0xCCBD	# 첽
0x95CC	0xCCBE	# 첾
0x95CD	0xCCBF	# 첿
0x95CE	0xCCC0	# 쳀
0x95CF	0xCCC1	# 쳁
0x95D0	0xCCC2	# 쳂
0x95D1	0xCCC3	# 쳃
0x95D2	0xCCC6	# 쳆
0x95D3	0xCCCA	# 쳊
0x95D4	0xCCCB	# 쳋
0x95D5	0xCCCC	# 쳌
0x95D6	0xCCCD	# 쳍
0x95D7	0xCCCE	# 쳎
0x95D8	0xCCCF	# 쳏
0x95D9	0xCCB6	# 첶
0x95DA	0xCCED	# 쳭
0x95DB	0xCCEF	# 쳯
0x95DC	0xCCF1	# 쳱
0x95DD	0xCCF2	# 쳲
0x95DE	0xCCF3	# 쳳
0x95DF	0xCCF4	# 쳴
0x95E0	0xCCF5	# 쳵
0x95E1	0xCCF6	# 쳶
0x95E2	0xCCF7	# 쳷
0x95E3	0xCCF8	# 쳸
0x95E4	0xCCF9	# 쳹
0x95E5	0xCCFA	# 쳺
0x95E6	0xCCFB	# 쳻
0x95E7	0xCCFC	# 쳼
0x95E8	0xCCFD	# 쳽
0x95E9	0xCCFE	# 쳾
0x95EA	0xCCFF	# 쳿
0x95EB	0xCD02	# 촂
0x95EC	0xCD03	# 촃
0x95ED	0xCD04	# 촄
0x95EE	0xCD05	# 촅
0x95EF	0xCD06	# 촆
0x95F0	0xCD07	# 촇
0x95F1	0xCCEE	# 쳮
0x95F2	0xCD00	# 촀
0x95F3	0xCD5D	# 쵝
0x95F4	0xCD5F	# 쵟
0x95F5	0xCD61	# 쵡
0x95F6	0xCD62	# 쵢
0x95F7	0xCD63	# 쵣
0x95F8	0xCD65	# 쵥
0x95F9	0xCD66	# 쵦
0x95FA	0xCD67	# 쵧
0x95FB	0xCD68	# 쵨
0x95FC	0xCD69	# 쵩
0x95FD	0xCD6A	# 쵪
0x95FE	0xCD6B	# 쵫
0x9641	0xCD6E	# 쵮
0x9642	0xCD72	# 쵲
0x9643	0xCD73	# 쵳
0x9644	0xCD74	# 쵴
0x9645	0xCD75	# 쵵
0x9646	0xCD76	# 쵶
0x9647	0xCD77	# 쵷
0x9648	0xCD5E	# 쵞
0x9649	0xCD70	# 쵰
0x964A	0xCDE9	# 췩
0x964B	0xCDEB	# 췫
0x964C	0xCDED	# 췭
0x964D	0xCDEE	# 췮
0x964E	0xCDEF	# 췯
0x964F	0xCDF1	# 췱
0x9650	0xCDF2	# 췲
0x9651	0xCDF3	# 췳
0x9652	0xCDF4	# 췴
0x9653	0xCDF5	# 췵
0x9654	0xCDF6	# 췶
0x9655	0xCDF7	# 췷
0x9656	0xCDFA	# 췺
0x9657	0xCDFE	# 췾
0x9658	0xCDFF	# 췿
0x9659	0xCE00	# 츀
0x965A	0xCE01	# 츁
0x9661	0xCE02	# 츂
0x9662	0xCE03	# 츃
0x9663	0xCDEA	# 췪
0x9664	0xCDFC	# 췼
0x9665	0xCE3D	# 츽
0x9666	0xCE3F	# 츿
0x9667	0xCE40	# 칀
0x9668	0xCE41	# 칁
0x9669	0xCE42	# 칂
0x966A	0xCE43	# 칃
0x966B	0xCE44	# 칄
0x966C	0xCE45	# 칅
0x966D	0xCE46	# 칆
0x966E	0xCE47	# 칇
0x966F	0xCE48	# 칈
0x9670	0xCE49	# 칉
0x9671	0xCE4A	# 칊
0x9672	0xCE4B	# 칋
0x9673	0xCE4C	# 칌
0x9674	0xCE4D	# 칍
0x9675	0xCE4E	# 칎
0x9676	0xCE4F	# 칏
0x9677	0xCE51	# 칑
0x9678	0xCE52	# 칒
0x9679	0xCE53	# 칓
0x967A	0xCE54	# 칔
0x9681	0xCE55	# 칕
0x9682	0xCE56	# 칖
0x9683	0xCE57	# 칗
0x9684	0xCE3E	# 츾
0x9685	0xCE50	# 칐
0x9686	0xCD27	# 촧
0x9687	0xCD29	# 촩
0x9688	0xCD2A	# 촪
0x9689	0xCD2B	# 촫
0x968A	0xCD2D	# 촭
0x968B	0xCD2E	# 촮
0x968C	0xCD2F	# 촯
0x968D	0xCD30	# 촰
0x968E	0xCD31	# 촱
0x968F	0xCD32	# 촲
0x9690	0xCD33	# 촳
0x9691	0xCD34	# 촴
0x9692	0xCD35	# 촵
0x9693	0xCD36	# 촶
0x9694	0xCD37	# 촷
0x9695	0xCD3A	# 촺
0x9696	0xCD3B	# 촻
0x9697	0xCD3C	# 촼
0x9698	0xCD3D	# 촽
0x9699	0xCD3E	# 촾
0x969A	0xCD3F	# 촿
0x969B	0xCD26	# 촦
0x969C	0xCD38	# 촸
0x969D	0xCDB1	# 춱
0x969E	0xCDB3	# 춳
0x969F	0xCDB4	# 춴
0x96A0	0xCDB5	# 춵
0x96A1	0xCDB6	# 춶
0x96A2	0xCDB7	# 춷
0x96A3	0xCDB8	# 춸
0x96A4	0xCDB9	# 춹
0x96A5	0xCDBA	# 춺
0x96A6	0xCDBB	# 춻
0x96A7	0xCDBC	# 춼
0x96A8	0xCDBD	# 춽
0x96A9	0xCDBE	# 춾
0x96AA	0xCDBF	# 춿
0x96AB	0xCDC0	# 췀
0x96AC	0xCDC1	# 췁
0x96AD	0xCDC2	# 췂
0x96AE	0xCDC5	# 췅
0x96AF	0xCDC6	# 췆
0x96B0	0xCDC7	# 췇
0x96B1	0xCDC8	# 췈
0x96B2	0xCDC9	# 췉
0x96B3	0xCDCA	# 췊
0x96B4	0xCDCB	# 췋
0x96B5	0xCDB2	# 춲
0x96B6	0xCD41	# 쵁
0x96B7	0xCD43	# 쵃
0x96B8	0xCD45	# 쵅
0x96B9	0xCD46	# 쵆
0x96BA	0xCD47	# 쵇
0x96BB	0xCD48	# 쵈
0x96BC	0xCD49	# 쵉
0x96BD	0xCD4A	# 쵊
0x96BE	0xCD4B	# 쵋
0x96BF	0xCD4C	# 쵌
0x96C0	0xCD4D	# 쵍
0x96C1	0xCD4E	# 쵎
0x96C2	0xCD4F	# 쵏
0x96C3	0xCD50	# 쵐
0x96C4	0xCD51	# 쵑
0x96C5	0xCD52	# 쵒
0x96C6	0xCD53	# 쵓
0x96C7	0xCD55	# 쵕
0x96C8	0xCD56	# 쵖
0x96C9	0xCD57	# 쵗
0x96CA	0xCD58	# 쵘
0x96CB	0xCD59	# 쵙
0x96CC	0xCD5A	# 쵚
0x96CD	0xCD5B	# 쵛
0x96CE	0xCD42	# 쵂
0x96CF	0xCD54	# 쵔
0x96D0	0xCDCD	# 췍
0x96D1	0xCDCF	# 췏
0x96D2	0xCDD1	# 췑
0x96D3	0xCDD2	# 췒
0x96D4	0xCDD3	# 췓
0x96D5	0xCDD4	# 췔
0x96D6	0xCDD5	# 췕
0x96D7	0xCDD6	# 췖
0x96D8	0xCDD7	# 췗
0x96D9	0xCDD8	# 췘
0x96DA	0xCDD9	# 췙
0x96DB	0xCDDA	# 췚
0x96DC	0xCDDB	# 췛
0x96DD	0xCDDC	# 췜
0x96DE	0xCDDD	# 췝
0x96DF	0xCDDE	# 췞
0x96E0	0xCDDF	# 췟
0x96E1	0xCDE1	# 췡
0x96E2	0xCDE2	# 췢
0x96E3	0xCDE3	# 췣
0x96E4	0xCDE4	# 췤
0x96E5	0xCDE5	# 췥
0x96E6	0xCDE6	# 췦
0x96E7	0xCDE7	# 췧
0x96E8	0xCDCE	# 췎
0x96E9	0xCDE0	# 췠
0x96EA	0xCE77	# 칷
0x96EB	0xCE79	# 칹
0x96EC	0xCE7A	# 칺
0x96ED	0xCE7B	# 칻
0x96EE	0xCE7D	# 칽
0x96EF	0xCE7E	# 칾
0x96F0	0xCE7F	# 칿
0x96F1	0xCE80	# 캀
0x96F2	0xCE81	# 캁
0x96F3	0xCE82	# 캂
0x96F4	0xCE83	# 캃
0x96F5	0xCE86	# 캆
0x96F6	0xCE8A	# 캊
0x96F7	0xCE8B	# 캋
0x96F8	0xCE8C	# 캌
0x96F9	0xCE8D	# 캍
0x96FA	0xCE8F	# 캏
0x96FB	0xCE76	# 칶
0x96FC	0xCEAF	# 캯
0x96FD	0xCEB1	# 캱
0x96FE	0xCEB2	# 캲
0x9741	0xCEB3	# 캳
0x9742	0xCEB4	# 캴
0x9743	0xCEB5	# 캵
0x9744	0xCEB6	# 캶
0x9745	0xCEB7	# 캷
0x9746	0xCEB8	# 캸
0x9747	0xCEB9	# 캹
0x9748	0xCEBA	# 캺
0x9749	0xCEBB	# 캻
0x974A	0xCEBE	# 캾
0x974B	0xCEBF	# 캿
0x974C	0xCEC2	# 컂
0x974D	0xCEC3	# 컃
0x974E	0xCEC4	# 컄
0x974F	0xCEC5	# 컅
0x9750	0xCEC6	# 컆
0x9751	0xCEC7	# 컇
0x9752	0xCEAE	# 캮
0x9753	0xCEC0	# 컀
0x9754	0xCEE7	# 컧
0x9755	0xCEE9	# 컩
0x9756	0xCEEA	# 컪
0x9757	0xCEED	# 컭
0x9758	0xCEEE	# 컮
0x9759	0xCEEF	# 컯
0x975A	0xCEF0	# 컰
0x9761	0xCEF1	# 컱
0x9762	0xCEF2	# 컲
0x9763	0xCEF3	# 컳
0x9764	0xCEF6	# 컶
0x9765	0xCEFA	# 컺
0x9766	0xCEFB	# 컻
0x9767	0xCEFC	# 컼
0x9768	0xCEFF	# 컿
0x9769	0xCEE6	# 컦
0x976A	0xCF1D	# 켝
0x976B	0xCF1F	# 켟
0x976C	0xCF21	# 켡
0x976D	0xCF22	# 켢
0x976E	0xCF23	# 켣
0x976F	0xCF25	# 켥
0x9770	0xCF26	# 켦
0x9771	0xCF27	# 켧
0x9772	0xCF28	# 켨
0x9773	0xCF29	# 켩
0x9774	0xCF2A	# 켪
0x9775	0xCF2B	# 켫
0x9776	0xCF2E	# 켮
0x9777	0xCF32	# 켲
0x9778	0xCF33	# 켳
0x9779	0xCF34	# 켴
0x977A	0xCF35	# 켵
0x9781	0xCF36	# 켶
0x9782	0xCF37	# 켷
0x9783	0xCF1E	# 켞
0x9784	0xCF57	# 콗
0x9785	0xCF59	# 콙
0x9786	0xCF5A	# 콚
0x9787	0xCF5B	# 콛
0x9788	0xCF5D	# 콝
0x9789	0xCF5E	# 콞
0x978A	0xCF5F	# 콟
0x978B	0xCF60	# 콠
0x978C	0xCF61	# 콡
0x978D	0xCF62	# 콢
0x978E	0xCF63	# 콣
0x978F	0xCF66	# 콦
0x9790	0xCF6A	# 콪
0x9791	0xCF6B	# 콫
0x9792	0xCF6C	# 콬
0x9793	0xCF6D	# 콭
0x9794	0xCF6E	# 콮
0x9795	0xCF6F	# 콯
0x9796	0xCF56	# 콖
0x9797	0xCF68	# 콨
0x9798	0xCFC5	# 쿅
0x9799	0xCFC7	# 쿇
0x979A	0xCFC8	# 쿈
0x979B	0xCFC9	# 쿉
0x979C	0xCFCA	# 쿊
0x979D	0xCFCB	# 쿋
0x979E	0xCFCC	# 쿌
0x979F	0xCFCD	# 쿍
0x97A0	0xCFCE	# 쿎
0x97A1	0xCFCF	# 쿏
0x97A2	0xCFD0	# 쿐
0x97A3	0xCFD1	# 쿑
0x97A4	0xCFD2	# 쿒
0x97A5	0xCFD3	# 쿓
0x97A6	0xCFD4	# 쿔
0x97A7	0xCFD5	# 쿕
0x97A8	0xCFD6	# 쿖
0x97A9	0xCFD7	# 쿗
0x97AA	0xCFD9	# 쿙
0x97AB	0xCFDA	# 쿚
0x97AC	0xCFDB	# 쿛
0x97AD	0xCFDC	# 쿜
0x97AE	0xCFDD	# 쿝
0x97AF	0xCFDE	# 쿞
0x97B0	0xCFDF	# 쿟
0x97B1	0xCFC6	# 쿆
0x97B2	0xCFD8	# 쿘
0x97B3	0xCFE3	# 쿣
0x97B4	0xCFE5	# 쿥
0x97B5	0xCFE6	# 쿦
0x97B6	0xCFE7	# 쿧
0x97B7	0xCFE9	# 쿩
0x97B8	0xCFEA	# 쿪
0x97B9	0xCFEB	# 쿫
0x97BA	0xCFEC	# 쿬
0x97BB	0xCFED	# 쿭
0x97BC	0xCFEE	# 쿮
0x97BD	0xCFEF	# 쿯
0x97BE	0xCFF2	# 쿲
0x97BF	0xCFF6	# 쿶
0x97C0	0xCFF7	# 쿷
0x97C1	0xCFF8	# 쿸
0x97C2	0xCFF9	# 쿹
0x97C3	0xCFFA	# 쿺
0x97C4	0xCFFB	# 쿻
0x97C5	0xCFE2	# 쿢
0x97C6	0xCFF4	# 쿴
0x97C7	0xD051	# 큑
0x97C8	0xD053	# 큓
0x97C9	0xD055	# 큕
0x97CA	0xD056	# 큖
0x97CB	0xD057	# 큗
0x97CC	0xD059	# 큙
0x97CD	0xD05A	# 큚
0x97CE	0xD05B	# 큛
0x97CF	0xD05C	# 큜
0x97D0	0xD05D	# 큝
0x97D1	0xD05E	# 큞
0x97D2	0xD05F	# 큟
0x97D3	0xD061	# 큡
0x97D4	0xD062	# 큢
0x97D5	0xD063	# 큣
0x97D6	0xD065	# 큥
0x97D7	0xD066	# 큦
0x97D8	0xD067	# 큧
0x97D9	0xD068	# 큨
0x97DA	0xD069	# 큩
0x97DB	0xD06A	# 큪
0x97DC	0xD06B	# 큫
0x97DD	0xD052	# 큒
0x97DE	0xD064	# 큤
0x97DF	0xD06F	# 큯
0x97E0	0xD071	# 큱
0x97E1	0xD072	# 큲
0x97E2	0xD073	# 큳
0x97E3	0xD075	# 큵
0x97E4	0xD076	# 큶
0x97E5	0xD077	# 큷
0x97E6	0xD078	# 큸
0x97E7	0xD079	# 큹
0x97E8	0xD07A	# 큺
0x97E9	0xD07B	# 큻
0x97EA	0xD07E	# 큾
0x97EB	0xD07F	# 큿
0x97EC	0xD082	# 킂
0x97ED	0xD083	# 킃
0x97EE	0xD084	# 킄
0x97EF	0xD085	# 킅
0x97F0	0xD086	# 킆
0x97F1	0xD087	# 킇
0x97F2	0xD06E	# 큮
0x97F3	0xD080	# 킀
0x97F4	0xD0A7	# 킧
0x97F5	0xD0A9	# 킩
0x97F6	0xD0AA	# 킪
0x97F7	0xD0AB	# 킫
0x97F8	0xD0AD	# 킭
0x97F9	0xD0AE	# 킮
0x97FA	0xD0AF	# 킯
0x97FB	0xD0B0	# 킰
0x97FC	0xD0B1	# 킱
0x97FD	0xD0B2	# 킲
0x97FE	0xD0B3	# 킳
0x9841	0xD0B6	# 킶
0x9842	0xD0BA	# 킺
0x9843	0xD0BB	# 킻
0x9844	0xD0BC	# 킼
0x9845	0xD0BD	# 킽
0x9846	0xD0BF	# 킿
0x9847	0xD0A6	# 킦
0x9848	0xD0B8	# 킸
0x9849	0xCE93	# 캓
0x984A	0xCE95	# 캕
0x984B	0xCE96	# 캖
0x984C	0xCE97	# 캗
0x984D	0xCE99	# 캙
0x984E	0xCE9A	# 캚
0x984F	0xCE9B	# 캛
0x9850	0xCE9C	# 캜
0x9851	0xCE9D	# 캝
0x9852	0xCE9E	# 캞
0x9853	0xCE9F	# 캟
0x9854	0xCEA2	# 캢
0x9855	0xCEA6	# 캦
0x9856	0xCEA7	# 캧
